Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Sh,SoT,Fls,Fld,Off,Crs,Int,TklW,OG,SoT%,G/Sh,G/SoT,PPM,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Primary_Position,Secondary_Position,Is_Multi_Position,Position_Group,Eligible_450,Eligible_900,Eligible_1350,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,Sh_per90,SoT_per90,Fls_per90,Fld_per90,Off_per90,Crs_per90,Int_per90,TklW_per90,OG_per90,Gls_per90_z,Ast_per90_z,G-PK_per90_z,Sh_per90_z,SoT_per90_z,Crs_per90_z,Fld_per90_z,TklW_per90_z,Int_per90_z,Fls_per90_z,Off_per90_z,CrdY_per90_z
Sebastian Sebulonsen,no NOR,"DF,MF",Köln,de Bundesliga,25.0,2000.0,31,28,2498,27.8,0,0,0,0,0,0,5,0,31,5,11,9,4,67,17,26,0,16.1,0.0,0.0,1.0,-0.61,-1.09,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1801441152922338,0.0,1.1168935148118495,0.1801441152922338,0.3963170536429143,0.3242594075260208,0.144115292233787,2.413931144915933,0.6124899919935949,0.9367493995196156,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,1.6608937095787932,0.12539754047466486,0.8332342029120416,-1.000398416461782,-0.290746097731328,-1.2802560820971678,-1.677341475907818,1.0655544511082322,-0.2009630125197632
Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,25.0,2000.0,21,13,1186,13.2,0,1,1,0,0,0,1,0,5,1,16,31,3,11,17,22,0,20.0,0.0,0.0,1.57,0.08,-0.31,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.0758853288364249,0.0758853288364249,0.0,0.0,0.0,0.0758853288364249,0.0,0.3794266441821248,0.0758853288364249,1.2141652613827991,2.3524451939291735,0.2276559865092748,0.8347386172006745,1.2900505902192243,1.669477234401349,0.0,-0.809444991619996,0.40412514791395016,-0.8221765122714052,-0.5924448965688734,-0.6559456619908028,-0.23036430857742776,3.547424293639407,1.5875411120086256,0.5597981552445298,0.43963636984050786,2.1516077917729644,-1.1158045908866174
Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,24.0,2001.0,33,31,2694,29.9,0,2,2,0,0,0,2,0,20,7,18,6,0,6,60,47,0,35.0,0.0,0.0,1.88,0.67,0.91,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0,0.0668151447661469,0.0668151447661469,0.0,0.0,0.0,0.0668151447661469,0.0,0.6681514476614699,0.2338530066815144,0.6013363028953229,0.2004454342984409,0.0,0.2004454342984409,2.0044543429844097,1.5701559020044544,0.0,-1.0341415412128914,-0.5259298677528239,-1.0585089693537577,-0.9539681637436968,-0.6966591531120426,-1.1465833832616252,-1.5814522963198048,1.2547508950904547,3.091697497100236,-1.201868804297097,-0.8633126317738823,-1.0271533817064475
Ayumu Seko,jp JPN,"MF,DF",Le Havre,fr Ligue 1,25.0,2000.0,30,29,2625,29.2,0,0,0,0,0,0,6,0,17,6,28,20,1,5,35,24,1,35.3,0.0,0.0,0.87,-0.45,-0.65,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2057142857142857,0.0,0.5828571428571429,0.2057142857142857,0.96,0.6857142857142857,0.0342857142857142,0.1714285714285714,1.2000000000000002,0.822857142857143,0.0342857142857142,-1.0341415412128914,-1.1563710848352395,-1.0585089693537577,-1.0664269827530966,-0.7838245938269018,-1.1617174915155533,-0.8465545365458914,-0.5272264769532629,1.0548616347609563,-0.4782908063728944,-0.6560977305687513,0.12840431779155032
Antoine Semenyo,gh GHA,MF,Bournemouth,eng Premier League,25.0,2000.0,20,20,1798,20.0,10,3,13,9,1,2,6,0,49,27,37,14,12,28,6,20,0,55.1,0.18,0.33,1.25,-0.35,-0.96,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.5005561735261401,0.150166852057842,0.6507230255839822,0.4505005561735261,0.050055617352614,0.100111234705228,0.3003337041156841,0.0,2.4527252502780867,1.3515016685205783,1.8520578420467184,0.7007786429365962,0.6006674082313682,1.4015572858731924,0.3003337041156841,1.0011123470522802,0.0,2.7364542894409496,0.2605437973839173,2.720365630671349,1.3989563689995173,2.7654860626223043,-0.5201284536460797,-0.8237408687351319,-0.1021665709429669,-1.2230458581576693,1.3213711961976244,2.766981799795441,0.9155812341454275
Antoine Semenyo,gh GHA,"MF,FW",Manchester City,eng Premier League,25.0,2000.0,17,17,1397,15.5,7,1,8,7,0,0,1,0,34,14,17,7,7,21,6,11,0,41.2,0.21,0.5,2.06,0.9,-0.34,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.4509663564781675,0.0644237652111667,0.5153901216893343,0.4509663564781675,0.0,0.0,0.0644237652111667,0.0,2.1904080171796707,0.901932712956335,1.0952040085898354,0.4509663564781675,0.4509663564781675,1.3528990694345024,0.3865425912670007,0.7086614173228346,0.0,2.3629034927605694,-0.5484939771688015,2.724272842140396,1.0530963926771033,1.3728543154609978,-0.5455067558536161,-1.2020599987321576,-0.7995328288578812,-1.0047695140326123,-0.2055265242989057,1.862223380856248,-1.0470482279835114
Marvin Senaya,gh GHA,"DF,MF",Auxerre,fr Ligue 1,24.0,2001.0,25,20,1780,19.8,1,0,1,1,0,0,5,0,15,5,26,32,1,42,34,31,0,33.3,0.07,0.2,0.8,-0.71,-0.99,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0505617977528089,0.0,0.0505617977528089,0.0505617977528089,0.0,0.0,0.2528089887640449,0.0,0.7584269662921348,0.2528089887640449,1.3146067415730338,1.6179775280898878,0.0505617977528089,2.1235955056179776,1.7191011235955056,1.5674157303370786,0.0,0.1301319508217471,-0.8042256269931214,0.16800357385017284,0.5655949985977261,0.6699675175027214,0.6376908803784588,1.9005195806039317,1.325914886601639,1.7249725382298937,0.6996264099782782,-0.1506682065210101,0.4366508500486093
Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,28.0,1997.0,37,37,3288,36.5,0,5,5,0,0,0,8,0,17,5,35,37,1,28,50,34,0,29.4,0.0,0.0,1.54,0.08,-0.6,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.1368613138686131,0.1368613138686131,0.0,0.0,0.0,0.218978102189781,0.0,0.4653284671532846,0.1368613138686131,0.958029197080292,1.0127737226277371,0.0273722627737226,0.7664233576642335,1.368613138686131,0.9306569343065692,0.0,-0.809444991619996,1.375068805853271,-0.8221765122714052,-0.32997087672023884,-0.1989753380677406,-0.2763751698750673,0.5434646060685117,-0.3063636284715075,0.7731508067733539,-0.22336486742335485,-0.452138910719934,0.13979431907154855
Suat Serdar,de GER,MF,Hellas Verona,it Serie A,28.0,1997.0,20,12,1108,12.3,2,0,2,2,0,0,3,0,19,7,19,12,1,7,10,20,0,36.8,0.11,0.29,0.55,-1.3,-0.52,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.1624548736462094,0.0,0.1624548736462094,0.1624548736462094,0.0,0.0,0.243682310469314,0.0,1.5433212996389891,0.5685920577617328,1.5433212996389891,0.9747292418772564,0.0812274368231047,0.5685920577617328,0.8122743682310469,1.624548736462094,0.0,0.18960057133505206,-1.1563710848352395,0.3041898936316299,0.1999256186349609,0.3402634897423465,-0.9545719009108958,-0.40886634946026995,1.3844537736492655,0.07316083542738484,0.6985176120607638,-0.37239285229421604,0.4442755538619373
Benjamin Šeško,si SVN,FW,Manchester Utd,eng Premier League,22.0,2003.0,30,17,1643,18.3,11,1,12,11,0,0,2,0,61,34,17,6,7,2,3,3,0,55.7,0.18,0.32,1.8,0.38,-0.22,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.6025562994522216,0.0547778454047474,0.657334144856969,0.6025562994522216,0.0,0.0,0.1095556908094948,0.0,3.341448569689592,1.862446743761412,0.931223371880706,0.3286670724284845,0.3834449178332318,0.1095556908094948,0.1643335362142422,0.1643335362142422,0.0,1.1778039659805037,-0.6188721019330347,1.5905040060292521,1.1048942720991406,2.1671852950951953,-0.7155684949806728,-1.6576166160390169,-1.013541404928184,-0.5077183175047998,-0.7746070294632531,-0.398732282082259,-0.3586842527251223
Ryan Sessegnon,eng ENG,"DF,MF",Fulham,eng Premier League,25.0,2000.0,27,20,1823,20.3,3,1,4,3,0,0,0,0,16,4,33,3,4,55,23,29,0,25.0,0.19,0.75,1.33,0.15,0.54,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.1481075150850246,0.0493691716950082,0.1974766867800329,0.1481075150850246,0.0,0.0,0.0,0.0,0.7899067471201316,0.1974766867800329,1.6291826659352715,0.1481075150850246,0.1974766867800329,2.7153044432254525,1.1354909489851892,1.431705979155239,0.0,1.942799041643259,-0.01810164507332596,2.078296148117642,0.6617818352921274,0.2552924622708132,1.0362114750679754,-1.3953856914151153,0.9780341623447482,0.14005987128960368,1.5138976358344858,1.759268111403771,-1.7816770450708828
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,30.0,1995.0,38,38,3219,35.8,1,1,2,1,0,0,9,0,10,3,48,20,0,54,43,45,0,30.0,0.1,0.33,1.87,0.59,1.48,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0279589934762348,0.0279589934762348,0.0559179869524697,0.0279589934762348,0.0,0.0,0.2516309412861137,0.0,0.2795899347623485,0.0838769804287045,1.342031686859273,0.5591798695246971,0.0,1.509785647716682,1.2022367194780987,1.2581547064305685,0.0,-0.2898901741157082,-0.3590240056697958,-0.2746398383675815,-0.897497124141116,-0.5960540896795649,0.22428514311480416,-0.4736337485958585,0.5331498270233613,0.32132164793620943,0.7706151350771214,-0.807986293660309,0.4263138141906437
Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27.0,1998.0,26,21,1681,18.7,0,0,0,0,0,0,3,1,9,2,30,4,0,2,14,20,0,22.2,0.0,0.0,0.88,-0.54,0.71,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1606186793575252,0.0535395597858417,0.4818560380725758,0.1070791195716835,1.6061867935752527,0.214158239143367,0.0,0.1070791195716835,0.7495538370017846,1.0707911957168352,0.0,-1.0341415412128914,-1.1563710848352395,-1.0585089693537577,-1.1995949004560946,-1.0893671853617588,-1.1952797540816527,-1.560685437842591,0.06398669789421486,-0.08564423340820992,0.8253441869500588,-0.8633126317738823,-0.24676413021592986
Djibril Sidibé,fr FRA,"MF,DF",Toulouse,fr Ligue 1,33.0,1992.0,33,26,2231,24.8,3,4,7,2,1,2,1,0,8,5,30,14,5,58,18,32,0,62.5,0.25,0.4,1.3,-0.12,-0.56,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.1210219632451815,0.161362617660242,0.2823845809054235,0.080681308830121,0.0403406544150605,0.080681308830121,0.0403406544150605,0.0,0.3227252353204841,0.2017032720753025,1.2102196324518153,0.5647691618108471,0.2017032720753025,2.3397579560735093,0.7261317794710892,1.2909009412819363,0.0,-0.12250577650886567,0.36618260303569683,-0.3817405515196881,-1.4094056514384992,-0.7962495285622958,-0.030798143529645914,-1.0297154799134451,0.5888511930672781,-0.1449476446761614,0.02650915568731209,0.3557351397713219,-1.247405292241343
Jamil Siebert,de GER,DF,Lecce,it Serie A,23.0,2002.0,21,18,1701,18.9,1,0,1,1,0,0,3,0,6,2,22,7,1,5,15,15,0,33.3,0.17,0.5,1.0,-0.95,-0.74,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0529100529100529,0.0,0.0529100529100529,0.0529100529100529,0.0,0.0,0.1587301587301587,0.0,0.3174603174603174,0.1058201058201058,1.164021164021164,0.3703703703703704,0.0529100529100529,0.2645502645502645,0.7936507936507936,0.7936507936507936,0.0,0.17376897519147103,-0.8042256269931214,0.2139907736171379,-0.7817837290565988,-0.4316064450420941,-0.6143906210784182,-0.897003310641589,-0.6575675399362765,-0.7882769121122237,0.30983973740307297,-0.12014020600131195,-0.3888644689464751
Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,25.0,2000.0,15,12,1081,12.0,0,0,0,0,0,0,2,0,5,3,13,13,1,13,21,16,0,60.0,0.0,0.0,0.73,-1.08,-0.26,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1665124884366327,0.0,0.4162812210915819,0.2497687326549491,1.0823311748381128,1.0823311748381128,0.0832562442183163,1.0823311748381128,1.7483811285846438,1.332099907493062,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.4798353078935137,0.6471830258991961,-0.0636087856520228,0.6994340260988743,0.7227022348416727,1.8044883739953446,0.09838742182259835,0.2743691134700825,-0.32057671082011674
André Silva,pt POR,FW,Elche,es La Liga,29.0,1995.0,31,22,1849,20.5,10,0,10,7,3,3,3,0,57,29,24,34,6,3,4,8,0,50.9,0.12,0.24,1.0,-0.58,-0.81,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.486749594375338,0.0,0.486749594375338,0.3407247160627366,0.1460248783126014,0.1460248783126014,0.1460248783126014,0.0,2.7744726879394266,1.41157382368848,1.1681990265008113,1.6549486208761492,0.2920497566252028,0.1460248783126014,0.1946998377501352,0.3893996755002704,0.0,0.5815766142822388,-1.1734021059287691,0.05474137170425496,0.36408486619354397,1.006970129579771,-0.6903210949198934,0.3423229171514492,-0.32733484225410536,-0.35850296929535996,-0.3608159837821418,-0.682162212248726,0.004848504398251415
Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,30.0,1994.0,38,34,2872,31.9,2,4,6,2,0,0,10,0,30,7,36,22,5,72,21,28,0,23.3,0.07,0.29,2.05,1.16,0.34,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0626740947075208,0.1253481894150417,0.1880222841225627,0.0626740947075208,0.0,0.0,0.3133704735376044,0.0,0.9401114206128134,0.2193593314763231,1.128133704735376,0.6894150417827298,0.1566852367688022,2.256267409470752,0.6580779944289693,0.8774373259052926,0.0,-0.5620293334471812,0.02636473607007291,-0.5327880988148275,-0.5953944295875936,-0.741556275064027,-0.07434368379470968,-0.8409500611376013,-0.3970768547796843,-0.3172562301795709,-0.13909325045048307,0.08365658073215898,1.0240393511593031
Caio Henrique Oliveira Silva,br BRA,"DF,MF",Monaco,fr Ligue 1,28.0,1997.0,22,17,1536,17.1,0,2,2,0,0,0,2,0,2,0,13,17,1,90,12,11,0,0.0,0.0,,1.55,0.0,-0.35,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.1171875,0.1171875,0.0,0.0,0.0,0.1171875,0.0,0.1171875,0.0,0.76171875,0.99609375,0.05859375,5.2734375,0.703125,0.64453125,0.0,-0.809444991619996,1.0617952311316023,-0.8221765122714052,-1.3937196536628749,-1.2246505919904345,2.759134084962697,0.5060629248079318,-1.0398231582270057,-1.0341182001565352,-0.7315091213630827,-0.046250489553567975,-0.7533896353540347
Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30.0,1995.0,32,27,2230,24.8,11,0,11,11,0,0,1,0,78,28,31,41,18,9,5,9,0,35.9,0.14,0.39,1.31,-0.32,0.51,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.4439461883408071,0.0,0.4439461883408071,0.4439461883408071,0.0,0.0,0.0403587443946188,0.0,3.147982062780269,1.1300448430493273,1.251121076233184,1.6547085201793723,0.726457399103139,0.3632286995515695,0.2017937219730941,0.3632286995515695,0.0,0.3612045606374099,-1.1734021059287691,0.6601827708377734,0.8521113713455585,0.2825216689873544,-0.539952190510298,0.341960862144356,-0.4071278111322935,-0.3236447102730982,-0.21602304408635048,0.6650002211218126,-1.0484543967014688
Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,22.0,2002.0,31,25,2099,23.3,4,6,10,4,0,0,2,0,36,14,21,40,7,48,20,25,0,38.9,0.11,0.29,1.9,0.69,0.55,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.1715102429728442,0.2572653644592663,0.4287756074321105,0.1715102429728442,0.0,0.0,0.0857551214864221,0.0,1.5435921867555975,0.6002858504049547,0.9004287756074322,1.715102429728442,0.3001429252024774,2.0581229156741303,0.857551214864221,1.0719390185802764,0.0,0.25781297112929175,1.2710829010914346,0.38014785788569855,0.20028277782968704,0.4384414917520761,-0.17768842621176967,0.7123648928933607,0.06672374829705568,0.18779941716958293,-0.598471431364577,0.9506815605292581,-0.8695841139771491
Moses Simon,ng NGA,"MF,FW",Paris FC,fr Ligue 1,30.0,1995.0,29,25,2001,22.2,3,3,6,3,0,0,1,0,34,11,15,19,11,143,8,11,0,32.4,0.09,0.27,1.28,0.04,0.38,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.1349325337331334,0.1349325337331334,0.2698650674662669,0.1349325337331334,0.0,0.0,0.0449775112443778,0.0,1.5292353823088456,0.4947526236881559,0.6746626686656672,0.8545727136431784,0.4947526236881559,6.431784107946027,0.3598200899550224,0.4947526236881559,0.0,-0.017720056427943057,0.11679880933269866,0.07332786736873793,0.1813536209940162,0.11153074738866989,2.1034493469062867,-0.5908330328025003,-1.3096107933564498,-1.0724294744496583,-1.053938179125187,2.126857419349642,-1.2088294193164844
Xavi Simons,nl NED,"MF,FW",Tottenham Hotspur,eng Premier League,22.0,2003.0,28,19,1755,19.5,2,5,7,2,0,0,5,1,42,10,21,44,0,51,15,20,0,23.8,0.05,0.2,0.82,-0.36,-0.25,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.1025641025641025,0.2564102564102564,0.358974358974359,0.1025641025641025,0.0,0.0,0.2564102564102564,0.0512820512820512,2.153846153846154,0.5128205128205129,1.076923076923077,2.2564102564102564,0.0,2.6153846153846154,0.7692307692307693,1.0256410256410258,0.0,-0.26154538126809335,1.2630144405494181,-0.19818398918976418,1.0048903139629033,0.16749972767186347,0.11295839274341317,1.5321288402719997,-0.04367650967061639,-0.03582328138732892,-0.24240697816809548,-0.8633126317738823,0.5501644443939658
Danel Sinani,lu LUX,"MF,FW",St Pauli,de Bundesliga,28.0,1997.0,30,23,2069,23.0,5,3,8,2,3,3,4,0,49,18,39,27,10,135,5,16,0,36.7,0.04,0.11,0.77,-1.09,-0.54,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.2174963750604156,0.1304978250362493,0.347994200096665,0.0869985500241662,0.1304978250362493,0.1304978250362493,0.1739971000483325,0.0,2.1314644755920735,0.7829869502174964,1.6964717254712425,1.1744804253262446,0.4349927501208313,5.872402126631223,0.2174963750604156,0.6959884001933301,0.0,0.6042178844796182,0.074954656213597,-0.3287504675713466,0.975380523014064,1.0043954987873183,1.8116966685247256,-0.10636043588154338,-0.8297523755704536,-1.4327855954486897,1.0074874894124684,1.7656826106788495,-0.13546367917744664
Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25.0,1999.0,32,32,2770,30.8,12,4,16,9,3,4,8,0,93,39,30,53,13,32,26,26,0,41.9,0.1,0.23,1.06,-0.13,1.73,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,True,0.3898916967509025,0.1299638989169675,0.51985559566787,0.2924187725631769,0.0974729241877256,0.1299638989169675,0.259927797833935,0.0,3.0216606498194944,1.2671480144404332,0.9747292418772564,1.7220216606498195,0.4223826714801444,1.03971119133574,0.8447653429602888,0.8447653429602888,0.0,0.08290663007588998,0.1422553620351178,-0.22859519939260514,0.6870600986181195,0.635324358185213,-0.07162741352608398,0.44346435579366295,1.0610344185275622,2.8358192172318577,-0.6986399877517383,-0.277980541496522,1.140257467772192
Ellyes Skhiri,tn TUN,"MF,DF",Eintracht Frankfurt,de Bundesliga,30.0,1995.0,25,16,1444,16.0,0,0,0,0,0,0,3,1,8,0,11,13,0,3,25,8,0,0.0,0.0,,1.36,-0.75,-1.19,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1869806094182825,0.0623268698060941,0.4986149584487535,0.0,0.685595567867036,0.8102493074792244,0.0,0.1869806094182825,1.558171745152355,0.4986149584487535,0.0,-1.0341415412128914,-1.1563710848352395,-1.0585089693537577,-1.1774986022600877,-1.421066648876647,-1.1536061313192072,-0.65795700294895,-1.300400831393585,1.9617335557906619,-1.0318818478614047,-0.8633126317738823,-0.027448653911365757
Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,25.0,1999.0,30,30,2622,29.1,5,1,6,5,0,0,7,0,22,12,38,15,3,1,30,27,0,54.5,0.23,0.42,1.13,-0.24,0.1,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.17162471395881,0.034324942791762,0.205949656750572,0.17162471395881,0.0,0.0,0.2402745995423341,0.0,0.7551487414187643,0.4118993135011441,1.3043478260869563,0.5148741418764302,0.102974828375286,0.034324942791762,1.0297482837528604,0.9267734553775744,0.0,2.3798131272707455,-0.25765658845773337,2.5388466633510416,0.5555783443438319,1.8622329182135178,-0.7694491748848982,-0.5729809562023584,-0.31631860555082486,-0.14710594050359938,0.6730714862162667,0.5307164467378075,0.32666510391377607
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34.0,1991.0,22,14,1077,12.0,0,2,2,0,0,0,3,0,0,0,19,11,0,13,10,12,0,,,,1.45,0.17,0.09,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.1671309192200557,0.1671309192200557,0.0,0.0,0.0,0.2506963788300835,0.0,0.0,0.0,1.5877437325905293,0.9192200557103064,0.0,1.086350974930362,0.8356545961002785,1.0027855153203342,0.0,-0.809444991619996,1.8570631734521672,-0.8221765122714052,-1.751787423788529,-1.2246505919904345,-0.06090141886832415,0.3336882168083998,-0.1214679759176313,-0.6742070047356135,1.406634083732698,-0.807986293660309,0.41811329103646855
Eric Smith,se SWE,"DF,MF",St Pauli,de Bundesliga,28.0,1997.0,27,26,2311,25.7,2,2,4,2,0,0,4,1,12,5,15,29,1,64,24,23,0,41.7,0.17,0.4,0.74,-0.82,0.38,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0778883600173085,0.0778883600173085,0.155776720034617,0.0778883600173085,0.0,0.0,0.155776720034617,0.0389441800086542,0.4673301601038511,0.1947209000432713,0.584162700129814,1.1293812202509736,0.0389441800086542,2.4924275205538726,0.9346603202077024,0.895716140199048,0.0,0.6379344610379921,0.4360201705315757,0.7031549920958918,-0.32385468061326844,0.23463986015055127,0.8861021254867644,0.804934846819727,-0.39593146463936235,-0.40533673299604656,-1.1911081281182794,-0.30170061858114317,-0.4147800642616415
Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25.0,2000.0,37,22,1923,21.4,3,0,3,3,0,0,1,0,36,11,10,17,3,13,22,22,0,30.6,0.08,0.27,1.38,-0.05,0.13,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.1404056162246489,0.0,0.1404056162246489,0.1404056162246489,0.0,0.0,0.046801872074883,0.0,1.684867394695788,0.514820592823713,0.4680187207488299,0.7956318252730109,0.1404056162246489,0.608424336973479,1.029641185647426,1.029641185647426,0.0,0.023507648103115186,-1.1563710848352395,0.11923700583174032,0.38655128751165124,0.17369538436667026,-0.9337968768052677,-0.6800939171472112,-0.03413789538990655,0.6235221242405343,-1.470827357828934,-0.014733668180325553,-1.1936518293763132
Ivan Smolčić,hr CRO,DF,Como,it Serie A,24.0,2000.0,28,19,1662,18.5,0,1,1,0,0,0,8,0,12,4,26,17,0,29,23,24,0,33.3,0.0,0.0,2.0,0.87,-0.16,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0541516245487364,0.0541516245487364,0.0,0.0,0.0,0.4332129963898917,0.0,0.6498194945848376,0.2166064981949458,1.407942238267148,0.92057761732852,0.0,1.5703971119133573,1.2454873646209386,1.2996389891696751,0.0,-0.809444991619996,0.058051159432742756,-0.8221765122714052,0.23374360477827458,0.3986563802828831,0.2651074380328592,0.3367322917639897,0.6394913551661766,0.4387776113898916,0.9412228050714357,-0.807986293660309,2.019645364857104
Dominic Solanke,eng ENG,FW,Tottenham Hotspur,eng Premier League,27.0,1997.0,15,11,1001,11.1,3,0,3,3,0,0,1,0,20,11,12,9,3,2,3,16,0,55.0,0.15,0.27,0.87,-0.9,-0.94,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.2697302697302697,0.0,0.2697302697302697,0.2697302697302697,0.0,0.0,0.0899100899100899,0.0,1.7982017982017982,0.989010989010989,1.078921078921079,0.8091908091908093,0.2697302697302697,0.1798201798201798,0.2697302697302697,1.4385614385614385,0.0,-0.5357408770890225,-1.1734021059287691,-0.3616737013383525,-0.9115084722690399,-0.08039570533599259,-0.6669248101174471,-0.9330205309074713,2.8714656943487515,0.01018506539951865,-0.5167071673912897,-0.7513782465372735,-0.5545158560395016
